datemesure;day_sin;day_cos;numero_jour
2014-02-20;0.7678804460366;0.6405931786981751;51
2014-02-21;0.7787639308347607;0.6273170968742937;52
2014-02-22;0.7894179103280197;0.613856141822612;53
2014-02-23;0.7998392447397193;0.6002142805483682;54
2014-02-24;0.8100248628547753;0.5863955333706956;55
2014-02-25;0.8199717629247771;0.5724039727378148;56
2014-02-26;0.8296770135526188;0.5582437220268648;57
2014-02-27;0.8391377545563938;0.5439189543287247;58
2014-02-28;0.8483511978123038;0.5294338912181853;59
2014-03-01;0.8573146280763322;0.5147928015098309;60
2014-03-02;0.8660254037844386;0.5000000000000001;61
2014-03-03;0.8744809578310397;0.4850598461951962;62
2014-03-04;0.8826787983255474;0.4699767430273199;63
2014-03-05;0.8906165093267404;0.4547551355561058;64
2014-03-06;0.8982917515547528;0.4393995096591417;65
2014-03-07;0.9057022630804714;0.4239143907098607;66
2014-03-08;0.9128458599921356;0.4083043422438933;67
2014-03-09;0.9197204370389468;0.3925739646141717;68
2014-03-10;0.926323968251495;0.3767278936351851;69
2014-03-11;0.9326545075388224;0.3607707992167834;70
2014-03-12;0.9387101892619444;0.3447073839879338;71
2014-03-13;0.9444892287836611;0.3285423819108348;72
2014-03-14;0.949989922994501;0.3122805568857947;73
2014-03-15;0.9552106508146316;0.2959267013472893;74
2014-03-16;0.9601498736716018;0.2794856348516095;75
2014-03-17;0.9648061359537644;0.2629622026565149;76
2014-03-18;0.9691780654392536;0.2463612742933148;77
2014-03-19;0.9732643737003824;0.2296877421317957;78
2014-03-20;0.9770638564833508;0.2129465199384158;79
2014-03-21;0.9805753940631428;0.1961425414281969;80
2014-03-22;0.9837979515735163;0.1792807588107357;81
2014-03-23;0.9867305793119814;0.162366141330764;82
2014-03-24;0.989372413019683;0.1454036738036897;83
2014-03-25;0.9917226741361016;0.1283983551465509;84
2014-03-26;0.9937806700284983;0.1113551969048087;85
2014-03-27;0.9955457941960382;0.0942792217754245;86
2014-03-28;0.9970175264485268;0.0771754621266465;87
2014-03-29;0.998195433059714;0.0600489585149486;88
2014-03-30;0.9990791668951152;0.0429047581995543;89
2014-03-31;0.999668467514313;0.0257479136549886;90
2014-04-01;0.99996316124771;0.008583481082087;91
2014-04-02;0.99996316124771;-0.0085834810820869;92
2014-04-03;0.9996684675143132;-0.0257479136549883;93
2014-04-04;0.9990791668951152;-0.0429047581995544;94
2014-04-05;0.998195433059714;-0.0600489585149482;95
2014-04-06;0.9970175264485268;-0.0771754621266461;96
2014-04-07;0.9955457941960382;-0.0942792217754244;97
2014-04-08;0.9937806700284983;-0.1113551969048086;98
2014-04-09;0.9917226741361016;-0.128398355146551;99
2014-04-10;0.9893724130196828;-0.1454036738036898;100
2014-04-11;0.9867305793119814;-0.1623661413307636;101
2014-04-12;0.9837979515735163;-0.1792807588107356;102
2014-04-13;0.980575394063143;-0.1961425414281968;103
2014-04-14;0.9770638564833508;-0.2129465199384159;104
2014-04-15;0.9732643737003824;-0.2296877421317956;105
2014-04-16;0.9691780654392536;-0.2463612742933147;106
2014-04-17;0.9648061359537646;-0.2629622026565145;107
2014-04-18;0.9601498736716018;-0.2794856348516094;108
2014-04-19;0.9552106508146316;-0.2959267013472892;109
2014-04-20;0.949989922994501;-0.3122805568857947;110
2014-04-21;0.9444892287836611;-0.3285423819108347;111
2014-04-22;0.9387101892619444;-0.3447073839879337;112
2014-04-23;0.9326545075388224;-0.3607707992167831;113
2014-04-24;0.926323968251495;-0.376727893635185;114
2014-04-25;0.9197204370389468;-0.3925739646141717;115
2014-04-26;0.9128458599921356;-0.4083043422438934;116
2014-04-27;0.9057022630804716;-0.4239143907098606;117
2014-04-28;0.898291751554753;-0.4393995096591414;118
2014-04-29;0.8906165093267405;-0.4547551355561055;119
2014-04-30;0.8826787983255476;-0.4699767430273197;120
2014-05-01;0.8744809578310397;-0.4850598461951961;121
2014-05-02;0.8660254037844387;-0.4999999999999998;122
2014-05-03;0.8573146280763323;-0.5147928015098308;123
2014-05-04;0.848351197812304;-0.5294338912181852;124
2014-05-05;0.8391377545563939;-0.5439189543287246;125
2014-05-06;0.8296770135526188;-0.5582437220268649;126
2014-05-07;0.8199717629247771;-0.5724039727378148;127
2014-05-08;0.8100248628547753;-0.5863955333706956;128
2014-05-09;0.7998392447397195;-0.6002142805483681;129
2014-05-10;0.7894179103280199;-0.6138561418226116;130
2014-05-11;0.7787639308347607;-0.6273170968742938;131
2014-05-12;0.7678804460366001;-0.6405931786981751;132
2014-05-13;0.7567706633464627;-0.6536804747720057;133
2014-05-14;0.7454378568683001;-0.6665751282095632;134
2014-05-15;0.7338853664321991;-0.6792733388972931;135
2014-05-16;0.722116596610116;-0.6917713646142222;136
2014-05-17;0.7101350157125357;-0.7040655221348058;137
2014-05-18;0.6979441547663435;-0.7161521883143933;138
2014-05-19;0.6855476064742155;-0.7280278011569847;139
2014-05-20;0.672949024155833;-0.7396888608649667;140
2014-05-21;0.660152120671232;-0.7511319308705197;141
2014-05-22;0.647160667326606;-0.7623536388483902;142
2014-05-23;0.6339784927628868;-0.7733506777097298;143
2014-05-24;0.620609481827423;-0.7841198065767103;144
2014-05-25;0.6070575744291006;-0.7946578517376249;145
2014-05-26;0.593326764377232;-0.8049617075821959;146
2014-05-27;0.5794210982045638;-0.8150283375168113;147
2014-05-28;0.5653446739747428;-0.8248547748594245;148
2014-05-29;0.5511016400746;-0.8344381237138473;149
2014-05-30;0.5366961939916005;-0.8437755598231856;150
2014-05-31;0.522132581076825;-0.8528643314021596;151
2014-06-01;0.5074150932938458;-0.861701759948068;152
2014-06-02;0.4925480679538644;-0.8702852410301553;153
2014-06-03;0.4775358864374883;-0.8786122450571482;154
2014-06-04;0.4623829729035151;-0.8866803180227399;155
2014-06-05;0.4470937929851142;-0.8944870822287954;156
2014-06-06;0.4316728524737838;-0.9020302369860708;157
2014-06-07;0.4161246959914746;-0.9093075592922356;158
2014-06-08;0.4004539056512664;-0.9163169044870048;159
2014-06-09;0.3846650997070012;-0.923056206884176;160
2014-06-10;0.3687629311922603;-0.9295234803804002;161
2014-06-11;0.352752086549095;-0.9357168190404936;162
2014-06-12;0.3366372842469106;-0.9416343976591258;163
2014-06-13;0.3204232733919116;-0.9472744722987168;164
2014-06-14;0.3041148323275184;-0.9526353808033824;165
2014-06-15;0.2877167672261668;-0.9577155432887804;166
2014-06-16;0.27123391067291;-0.962513462607708;167
2014-06-17;0.2546711202412288;-0.9670277247913204;168
2014-06-18;0.2380332770614858;-0.9712569994658312;169
2014-06-19;0.2213252843824324;-0.9752000402445824;170
2014-06-20;0.2045520661262008;-0.9788556850953578;171
2014-06-21;0.1877185654371988;-0.9822228566828406;172
2014-06-22;0.1708297432253444;-0.985300562686109;173
2014-06-23;0.1538905767040621;-0.9880878960910772;174
2014-06-24;0.1369060579234757;-0.9905840354577968;175
2014-06-25;0.1198811922992278;-0.99278824516254;176
2014-06-26;0.1028209971373602;-0.9946998756145892;177
2014-06-27;0.0857305001556943;-0.9963183634476755;178
2014-06-28;0.0686147380021341;-0.9976432316860064;179
2014-06-29;0.0514787547703467;-0.9986740898848304;180
2014-06-30;0.0343276005132438;-0.9994106342455052;181
2014-07-01;0.0171663297547073;-0.9998526477050268;182
2014-07-02;1.2246467991473532e-16;-1.0;183
2014-07-03;-0.0171663297547071;-0.9998526477050268;184
